category,variable,label,units,type
ivp_a3_family_history,sib8agd,6h3. Sibling 8 - Age at death,,String
ivp_a3_family_history,sib8neu,6h4. Sibling 8 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,sib8pdx,6h5. Sibling 8 - Primary Dx**,,String
ivp_a3_family_history,sib8moe,6h6. Sibling 8 - Method of evaluation***,,String
ivp_a3_family_history,sib8ago,6h7. Sibling 8 - Age of onset,,String
ivp_a3_family_history,note_a3_12,<hr>Sibling 9,,
ivp_a3_family_history,sib9mob,6i1. Sibling 9 - Birth month,,String
ivp_a3_family_history,sib9yob,6i2. Sibling 9 - Birth Year,,Datetime
ivp_a3_family_history,sib9agd,6i3. Sibling 9 - Age at death,,String
ivp_a3_family_history,sib9neu,6i4. Sibling 9 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,sib9pdx,6i5. Sibling 9 - Primary Dx**,,String
ivp_a3_family_history,sib9moe,6i6. Sibling 9 - Method of evaluation***,,String
ivp_a3_family_history,sib9ago,6i7. Sibling 9 - Age of onset,,String
ivp_a3_family_history,note_a3_13,<hr>Sibling 10,,
ivp_a3_family_history,sib10mob,6j1. Sibling 10 - Birth month,,String
ivp_a3_family_history,sib10yob,6j2. Sibling 10 - Birth Year,,Datetime
ivp_a3_family_history,sib10agd,6j3. Sibling 10 - Age at death,,String
ivp_a3_family_history,sib10neu,6j4. Sibling 10 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,sib10pdx,6j5. Sibling 10 - Primary Dx**,,String
ivp_a3_family_history,sib10moe,6j6. Sibling 10 - Method of evaluation***,,String
ivp_a3_family_history,sib10ago,6j7. Sibling 10 - Age of onset,,String
ivp_a3_family_history,note_a3_14,<hr>Sibling 11,,
ivp_a3_family_history,sib11mob,6k1. Sibling 11 - Birth month,,String
ivp_a3_family_history,sib11yob,6k2. Sibling 11 - Birth Year,,Datetime
ivp_a3_family_history,sib11agd,6k3. Sibling 11 - Age at death,,String
ivp_a3_family_history,sib11neu,6k4. Sibling 11 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,sib11pdx,6k5. Sibling 11 - Primary Dx**,,String
ivp_a3_family_history,sib11moe,6k6. Sibling 11 - Method of evaluation***,,String
ivp_a3_family_history,sib11ago,6k7. Sibling 11 - Age of onset,,String
ivp_a3_family_history,note_a3_15,<hr>Sibling 12,,
ivp_a3_family_history,sib12mob,6l1. Sibling 12 - Birth month,,String
ivp_a3_family_history,sib12yob,6l2. Sibling 12 - Birth Year,,Datetime
ivp_a3_family_history,sib12agd,6l3. Sibling 12 - Age at death,,String
ivp_a3_family_history,sib12neu,6l4. Sibling 12 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,sib12pdx,6l5. Sibling 12 - Primary Dx**,,String
ivp_a3_family_history,sib12moe,6l6. Sibling 12 - Method of evaluation***,,String
ivp_a3_family_history,sib12ago,6l7. Sibling 12 - Age of onset,,String
ivp_a3_family_history,note_a3_16,<hr>Sibling 13,,
ivp_a3_family_history,sib13mob,6m1. Sibling 13 - Birth month,,String
ivp_a3_family_history,sib13yob,6m2. Sibling 13 - Birth Year,,Datetime
ivp_a3_family_history,sib13agd,6m3. Sibling 13 - Age at death,,String
ivp_a3_family_history,sib13neu,6m4. Sibling 13 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,sib13pdx,6m5. Sibling 13 - Primary Dx**,,String
ivp_a3_family_history,sib13moe,6m6. Sibling 13 - Method of evaluation***,,String
ivp_a3_family_history,sib13ago,6m7. Sibling 13 - Age of onset,,String
ivp_a3_family_history,note_a3_17,<hr>Sibling 14,,
ivp_a3_family_history,sib14mob,6n1. Sibling 14 - Birth month,,String
ivp_a3_family_history,sib14yob,6n2. Sibling 14 - Birth Year,,Datetime
ivp_a3_family_history,sib14agd,6n3. Sibling 14 - Age at death,,String
ivp_a3_family_history,sib14neu,6n4. Sibling 14 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,sib14pdx,6n5. Sibling 14 - Primary Dx**,,String
ivp_a3_family_history,sib14moe,6n6. Sibling 14 - Method of evaluation***,,String
ivp_a3_family_history,sib14ago,6n7. Sibling 14 - Age of onset,,String
ivp_a3_family_history,note_a3_18,<hr>Sibling 15,,
ivp_a3_family_history,sib15mob,6o1. Sibling 15 - Birth month,,String
ivp_a3_family_history,sib15yob,6o2. Sibling 15 - Birth Year,,Datetime
ivp_a3_family_history,sib15agd,6o3. Sibling 15 - Age at death,,String
ivp_a3_family_history,sib15neu,6o4. Sibling 15 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,sib15pdx,6o5. Sibling 15 - Primary Dx**,,String
ivp_a3_family_history,sib15moe,6o6. Sibling 15 - Method of evaluation***,,String
ivp_a3_family_history,sib15ago,6o7. Sibling 15 - Age of onset,,String
ivp_a3_family_history,note_a3_19,<hr>Sibling 16,,
ivp_a3_family_history,sib16mob,6p1. Sibling 16 - Birth month,,String
ivp_a3_family_history,sib16yob,6p2. Sibling 16 - Birth Year,,Datetime
ivp_a3_family_history,sib16agd,6p3. Sibling 16 - Age at death,,String
ivp_a3_family_history,sib16neu,6p4. Sibling 16 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,sib16pdx,6p5. Sibling 16 - Primary Dx**,,String
ivp_a3_family_history,sib16moe,6p6. Sibling 16 - Method of evaluation***,,String
ivp_a3_family_history,sib16ago,6p7. Sibling 16 - Age of onset,,String
ivp_a3_family_history,note_a3_20,<hr>Sibling 17,,
ivp_a3_family_history,sib17mob,6q1. Sibling 17 - Birth month,,String
ivp_a3_family_history,sib17yob,6q2. Sibling 17 - Birth Year,,Datetime
ivp_a3_family_history,sib17agd,6q3. Sibling 17 - Age at death,,String
ivp_a3_family_history,sib17neu,6q4. Sibling 17 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,sib17pdx,6q5. Sibling 17 - Primary Dx**,,String
ivp_a3_family_history,sib17moe,6q6. Sibling 17 - Method of evaluation***,,String
ivp_a3_family_history,sib17ago,6q7. Sibling 17 - Age of onset,,String
ivp_a3_family_history,note_a3_21,<hr>Sibling 18,,
ivp_a3_family_history,sib18mob,6r1. Sibling 18 - Birth month,,String
ivp_a3_family_history,sib18yob,6r2. Sibling 18 - Birth Year,,Datetime
ivp_a3_family_history,sib18agd,6r3. Sibling 18 - Age at death,,String
ivp_a3_family_history,sib18neu,6r4. Sibling 18 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,sib18pdx,6r5. Sibling 18 - Primary Dx**,,String
ivp_a3_family_history,sib18moe,6r6. Sibling 18 - Method of evaluation***,,String
ivp_a3_family_history,sib18ago,6r7. Sibling 18 - Age of onset,,String
ivp_a3_family_history,note_a3_22,<hr>Sibling 19,,
ivp_a3_family_history,sib19mob,6s1. Sibling 19 - Birth month,,String
ivp_a3_family_history,sib19yob,6s2. Sibling 19 - Birth Year,,Datetime
ivp_a3_family_history,sib19agd,6s3. Sibling 19 - Age at death,,String
ivp_a3_family_history,sib19neu,6s4. Sibling 19 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,sib19pdx,6s5. Sibling 19 - Primary Dx**,,String
ivp_a3_family_history,sib19moe,6s6. Sibling 19 - Method of evaluation***,,String
ivp_a3_family_history,sib19ago,6s7. Sibling 19 - Age of onset,,String
ivp_a3_family_history,note_a3_23,<hr>Sibling 20,,
ivp_a3_family_history,sib20mob,6t1. Sibling 20 - Birth month,,String
ivp_a3_family_history,sib20yob,6t2. Sibling 20 - Birth Year,,Datetime
ivp_a3_family_history,sib20agd,6t3. Sibling 20 - Age at death,,String
ivp_a3_family_history,sib20neu,6t4. Sibling 20 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,sib20pdx,6t5. Sibling 20 - Primary Dx**,,String
ivp_a3_family_history,sib20moe,6t6. Sibling 20 - Method of evaluation***,,String
ivp_a3_family_history,sib20ago,6t7. Sibling 20 - Age of onset,,String
ivp_a3_family_history,kids,7. How many biological children does the subject have?,,String
ivp_a3_family_history,note_a3_24,"If subject has no biological children, <b> END FORM HERE</b>; otherwise provide information on all biological children below.For any biological child with a neurological or psychiatric condition, the entire row must be filled out. If the clinician cannot determine the primary neurological problem/psychiatric condition after reviewing all available evidence, enter <i>9=Unknown</i> in the <b>Primary neurological problem/psychiatric condition</b> column, and then skip the subsequent questions in the row. For a biological child with no neurological or psychiatric problem, enter <i>8=N/A - no nuerological problem or psychiatric condition</i> in the <b>Primary neurological problem/psychiatric condition</b> column, and then skip the subsequent questions in the row.",,
ivp_a3_family_history,note_a3_25,<hr>Child 1,,
ivp_a3_family_history,kid1mob,7a1. Child 1 - Birth month,,String
ivp_a3_family_history,kid1yob,7a2. Child 1 - Birth Year,,Datetime
ivp_a3_family_history,kid1agd,7a3. Child 1 - Age at death,,String
ivp_a3_family_history,kid1neu,7a4. Child 1 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,kid1pdx,7a5. Child 1 - Primary Dx**,,String
ivp_a3_family_history,kid1moe,7a6. Child 1 - Method of evaluation***,,String
ivp_a3_family_history,kid1ago,7a7. Child 1 - Age of onset,,String
ivp_a3_family_history,note_a3_26,<hr>Child 2,,
ivp_a3_family_history,kid2mob,7b1. Child 2 - Birth month,,String
ivp_a3_family_history,kid2yob,7b1. Child 2 - Birth Year,,Datetime
ivp_a3_family_history,kid2agd,7b3. Child 2 - Age at death,,String
ivp_a3_family_history,kid2neu,7b4. Child 2 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,kid2pdx,7b5. Child 2 - Primary Dx**,,String
ivp_a3_family_history,kid2moe,7b6. Child 2 - Method of evaluation***,,String
ivp_a3_family_history,kid2ago,7b7. Child 2 - Age of onset,,String
ivp_a3_family_history,note_a3_27,<hr>Child 3,,
ivp_a3_family_history,kid3mob,7c1. Child 3 - Birth month,,String
ivp_a3_family_history,kid3yob,7c1. Child 3 - Birth Year,,Datetime
ivp_a3_family_history,kid3agd,7c3. Child 3 - Age at death,,String
ivp_a3_family_history,kid3neu,7c4. Child 3 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,kid3pdx,7c5. Child 3 - Primary Dx**,,String
ivp_a3_family_history,kid3moe,7c6. Child 3 - Method of evaluation***,,String
ivp_a3_family_history,kid3ago,7c7. Child 3 - Age of onset,,String
ivp_a3_family_history,note_a3_28,<hr>Child 4,,
ivp_a3_family_history,kid4mob,7d1. Child 4 - Birth month,,String
ivp_a3_family_history,kid4yob,7d1. Child 4 - Birth Year,,Datetime
ivp_a3_family_history,kid4agd,7d3. Child 4 - Age at death,,String
ivp_a3_family_history,kid4neu,7d4. Child 4 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,kid4pdx,7d5. Child 4 - Primary Dx**,,String
ivp_a3_family_history,kid4moe,7d6. Child 4 - Method of evaluation***,,String
ivp_a3_family_history,kid4ago,7d7. Child 4 - Age of onset,,String
ivp_a3_family_history,note_a3_29,<hr>Child 5,,
ivp_a3_family_history,kid5mob,7e1. Child 5 - Birth month,,String
ivp_a3_family_history,kid5yob,7e1. Child 5 - Birth Year,,Datetime
ivp_a3_family_history,kid5agd,7e3. Child 5 - Age at death,,String
ivp_a3_family_history,kid5neu,7e4. Child 5 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,kid5pdx,7e5. Child 5 - Primary Dx**,,String
ivp_a3_family_history,kid5moe,7e6. Child 5 - Method of evaluation***,,String
ivp_a3_family_history,kid5ago,7e7. Child 5 - Age of onset,,String
ivp_a3_family_history,note_a3_30,<hr>Child 6,,
ivp_a3_family_history,kid6mob,7f1. Child 6 - Birth month,,String
ivp_a3_family_history,kid6yob,7f1. Child 6 - Birth Year,,Datetime
ivp_a3_family_history,kid6agd,7f3. Child 6 - Age at death,,String
ivp_a3_family_history,kid6neu,7f4. Child 6 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,kid6pdx,7f5. Child 6 - Primary Dx**,,String
ivp_a3_family_history,kid6moe,7f6. Child 6 - Method of evaluation***,,String
ivp_a3_family_history,kid6ago,7f7. Child 6 - Age of onset,,String
ivp_a3_family_history,note_a3_31,<hr>Child 7,,
ivp_a3_family_history,kid7mob,7g1. Child 7 - Birth month,,String
ivp_a3_family_history,kid7yob,7g1. Child 7 - Birth Year,,Datetime
ivp_a3_family_history,kid7agd,7g3. Child 7 - Age at death,,String
ivp_a3_family_history,kid7neu,7g4. Child 7 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,kid7pdx,7g5. Child 7 - Primary Dx**,,String
ivp_a3_family_history,kid7moe,7g6. Child 7 - Method of evaluation***,,String
ivp_a3_family_history,kid7ago,7g7. Child 7 - Age of onset,,String
ivp_a3_family_history,note_a3_32,<hr>Child 8,,
ivp_a3_family_history,kid8mob,7h1. Child 8 - Birth month,,String
ivp_a3_family_history,kid8yob,7h1. Child 8 - Birth Year,,Datetime
ivp_a3_family_history,kid8agd,7h3. Child 8 - Age at death,,String
ivp_a3_family_history,kid8neu,7h4. Child 8 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,kid8pdx,7h5. Child 8 - Primary Dx**,,String
ivp_a3_family_history,kid8moe,7h6. Child 8 - Method of evaluation***,,String
ivp_a3_family_history,kid8ago,7h7. Child 8 - Age of onset,,String
ivp_a3_family_history,note_a3_33,<hr>Child 9,,
ivp_a3_family_history,kid9mob,7i1. Child 9 - Birth month,,String
ivp_a3_family_history,kid9yob,7i1. Child 9 - Birth Year,,Datetime
ivp_a3_family_history,kid9agd,7i3. Child 9 - Age at death,,String
ivp_a3_family_history,kid9neu,7i4. Child 9 - Primary neurological problem/psychiatric condition*,,String
ivp_a3_family_history,kid9pdx,7i5. Child 9 - Primary Dx**,,String
ivp_a3_family_history,kid9moe,7i6. Child 9 - Method of evaluation***,,String
ivp_a3_family_history,kid9ago,7i7. Child 9 - Age of onset,,String
ivp_a3_family_history,note_a3_34,<hr>Child 10,,
ivp_a3_family_history,kid10mob,7j1. Child 10 - Birth month,,String
ivp_a3_family_history,kid10yob,7j2. Child 10 - Birth Year,,Datetime
ivp_a3_family_history,kid10agd,7j3. Child 10 - Age at death,,String
ivp_a3_family_history,kid10neu,7j4. Child 10 - Primary neurological problem/psychiatric condition*,,String
